id,artist,title,country,discogs_release_id,discogs_url,cover_url
"2834","It's A Beautiful Day","Marrying Maiden","USA","8784644","https://www.discogs.com/release/8784644-Its-A-Beautiful-Day-Its-A-Beautiful-Day",""
"2835","It's A Beautiful Day","Marrying Maiden","USA","11214654","https://www.discogs.com/release/11214654-Its-A-Beautiful-Day-Its-A-Beautiful-Day",""
"2848","Kiss","(Music From) The Elder","USA","7290183","https://www.discogs.com/release/7290183-Kiss-Hotter-Than-Hell",""
"2849","Kiss","Destroyer","USA","2144172","https://www.discogs.com/release/2144172-Kiss-Music-From-The-Elder",""
"2851","Kiss","Dynasty","USA","11213383","https://www.discogs.com/release/11213383-Kiss-Destroyer",""
"2852","Kiss","Hotter Than Hell","USA","1644190","https://www.discogs.com/release/1644190-KISS-Kiss",""
"2855","Kiss","Love Gun","USA","650370","https://www.discogs.com/release/650370-Kiss-Kiss-Killers",""
"2859","Led Zeppelin","Coda","USA","1175599","https://www.discogs.com/release/1175599-Led-Zeppelin-DVD",""
"2860","Led Zeppelin","DVD","USA","2692863","https://www.discogs.com/release/2692863-Led-Zeppelin-Coda",""
"2864","Love","Forever Changes","USA","382620","https://www.discogs.com/release/382620-Love-Love-Story-1966-1972",""
"2869","Madonna","Erotica","USA","230329","https://www.discogs.com/release/230329-Madonna-Like-A-Prayer",""
"2873","Malcolm","Malcolm","USA","","",""
"2876","Man","Slow Motion","USA","2322934","https://www.discogs.com/release/2322934-Man-Man",""
"2877","Marilyn Manson","Mechanical Animals","USA","235649","https://www.discogs.com/release/235649-Marilyn-Manson-The-Horrible-People-Tourniquet",""
"2878","Marilyn Manson","The Horrible People / Tourniquet","USA","239093","https://www.discogs.com/release/239093-Mar1lyn-Man5on-Mechanical-Animals",""
"2883","Meatloaf","Bad Attitude","USA","1624589","https://www.discogs.com/release/1624589-Meat-Loaf-Dead-Ringer",""
"2885","Meatloaf","Dead Ringer","USA","9079940","https://www.discogs.com/release/9079940-Meat-Loaf-Blind-Before-I-Stop",""
"2886","Meatloaf","Featuring Stoney & Meatloaf","USA","1893723","https://www.discogs.com/release/1893723-Meat-Loaf-Midnight-At-The-Lost-And-Found",""
"2887","Meatloaf","Midnight At The Lost And Found","USA","5042351","https://www.discogs.com/release/5042351-Meat-Loaf-Bad-Attitude",""
"2899","Morricone, Ennio","Giallo Criminale","USA","18069205","https://www.discogs.com/release/18069205-Ennio-Morricone-Exorcist-II-The-Heretic",""
"2900","Morricone, Ennio","The Humanoid (Original Motion Picture Soundtrack)","USA","16132566","https://www.discogs.com/release/16132566-Ennio-Morricone-Giallo",""
"2905","Nazereth","Loud 'N' Proud","USA","12297740","https://www.discogs.com/release/12297740-Nazareth-Loud-N-Proud",""
"2906","Nektar","""Thru The Ears""","USA","7824494","https://www.discogs.com/release/7824494-Nektar-Down-To-Earth",""
"2907","Nektar","Down To Earth","USA","887024","https://www.discogs.com/release/887024-Nektar-Magic-Is-A-Child",""
"2912","Nico","An Underground Experience + Heroine","USA","552131","https://www.discogs.com/release/552131-Nico-The-End",""
"2913","Nico","At The Live Inn, Tokyo '86","USA","9630721","https://www.discogs.com/release/9630721-Nico-Nico-Icon",""
"2914","Nico","BBC Session 1971","USA","4303608","https://www.discogs.com/release/4303608-Nico-Chelsea-Girl-Live",""
"2915","Nico","Behind The Iron Curtain","USA","985833","https://www.discogs.com/release/985833-Nico-My-Funny-Valentine",""
"2916","Nico","Camera Obscura","USA","985833","https://www.discogs.com/release/985833-Nico-My-Funny-Valentine",""
"2917","Nico","Camera Obscura","USA","1417088","https://www.discogs.com/release/1417088-Nico-The-Classic-Years",""
"2918","Nico","Camera Obscura","USA","882985","https://www.discogs.com/release/882985-Nico-Do-Or-Die-Diary-1982-Nico-In-Europe",""
"2919","Nico","Chelsea Girl","USA","460316","https://www.discogs.com/release/460316-Nico-Icon-Rare-Unreleased",""
"2920","Nico","Chelsea Girl","USA","551793","https://www.discogs.com/release/551793-Nico-Desertshore",""
"2921","Nico","Chelsea Girl / Live","USA","383883","https://www.discogs.com/release/383883-Nico-The-Marble-Index",""
"2922","Nico","Desertshore","USA","26848778","https://www.discogs.com/release/26848778-Nico-Live-At-The-Library-Theatre-80",""
"2923","Nico","Desertshore","USA","394851","https://www.discogs.com/release/394851-Nico-An-Underground-Experience-Heroine",""
"2924","Nico","Do Or Die - Diary 1982 (Nico In Europe)","USA","22928291","https://www.discogs.com/release/22928291-Nico-Live-At-The-Hacienda-83",""
"2925","Nico","Drama Of Exile","USA","25156492","https://www.discogs.com/release/25156492-Nico-Live-At-The-Library-Theatre-83",""
"2927","Nico","Drama Of Exile - Version Originale","USA","1173610","https://www.discogs.com/release/1173610-Nico-Live-Heroes",""
"2928","Nico","En Personne En Europe","USA","4574624","https://www.discogs.com/release/4574624-Nico-All-Tomorrows-Parties",""
"2929","Nico","Fata Morgana","USA","1971449","https://www.discogs.com/release/1971449-Nico-Heroine",""
"2930","Nico","Femme Fatale","USA","22979684","https://www.discogs.com/release/22979684-Nico-3-The-Faction-Camera-Obscura",""
"2931","Nico","Hanging Gardens","USA","22979684","https://www.discogs.com/release/22979684-Nico-3-The-Faction-Camera-Obscura",""
"2932","Nico","Heroine","USA","30442904","https://www.discogs.com/release/30442904-Nico-At-The-Live-Inn-Tokyo-86",""
"2933","Nico","Heroine - Manchester Library Theatre 1980","USA","1330699","https://www.discogs.com/release/1330699-Nico-Drama-Of-Exile",""
"2934","Nico","Icon (Rare & Unreleased)","USA","9927946","https://www.discogs.com/release/9927946-Nico-3-The-Faction-Fata-Morgana",""
"2935","Nico","Janitor Of Lunacy","USA","14013931","https://www.discogs.com/release/14013931-Nico-Heroine-Manchester-Library-Theatre-1980",""
"2938","Nico","Live At The Library Theatre '83","USA","2868654","https://www.discogs.com/release/2868654-Nico-En-Personne-En-Europe",""
"2939","Nico","Live Heroes","USA","17731438","https://www.discogs.com/release/17731438-Nico-BBC-Session-1971",""
"2940","Nico","My Funny Valentine","USA","360250","https://www.discogs.com/release/360250-Nico-3-The-Faction-Camera-Obscura",""
"2941","Nico","My Funny Valentine","USA","2578118","https://www.discogs.com/release/2578118-Nico-Drama-Of-Exile-Version-Originale",""
"2946","Nico","The Marble Index","USA","3402600","https://www.discogs.com/release/3402600-Nico-Desertshore",""
"2948","Nico","The Marble Index","USA","6049138","https://www.discogs.com/release/6049138-Nico-Chelsea-Girl",""
"2949","Nico","The Marble Index","USA","2443457","https://www.discogs.com/release/2443457-Nico-Chelsea-Girl",""
"2950","Nine Inch Nails","Fixed","USA","75544","https://www.discogs.com/release/75544-Nine-Inch-Nails-Pretty-Hate-Machine",""
"2952","Nine Inch Nails","Pretty Hate Machine","USA","100537","https://www.discogs.com/release/100537-Nine-Inch-Nails-Fixed",""
"2954","Nine Inch Nails","The Fragile","USA","66180","https://www.discogs.com/release/66180-Nine-Inch-Nails-Things-Falling-Apart",""
"2956","Nine Inch Nails","Things Falling Apart","USA","189586","https://www.discogs.com/release/189586-Nine-Inch-Nails-Head-Like-A-Hole",""
"2958","Nirvana","Bleach","USA","1836201","https://www.discogs.com/release/1836201-Nirvana-MTV-Unplugged-In-New-York",""
"2961","Nirvana","MTV Unplugged In New York","USA","2499473","https://www.discogs.com/release/2499473-Nirvana-Bleach",""
"2973","Peacock, Annette","31:31","USA","1912175","https://www.discogs.com/release/1912175-Annette-Peacock-X-Dreams",""
"2978","Peacock, Annette","X-Dreams","USA","2704734","https://www.discogs.com/release/2704734-Annette-Peacock-Im-The-One",""
"2979","Peacock, Annette","X-Dreams","USA","1575104","https://www.discogs.com/release/1575104-Annette-Peacock-3131",""
"2980","Peacock, Annette","X-Dreams","USA","1111889","https://www.discogs.com/release/1111889-Annette-Peacock-Im-The-One",""
"2982","Phair, Liz","Exile In Guyville","USA","3410676","https://www.discogs.com/release/3410676-Liz-Phair-Whip-Smart",""
"2983","Phair, Liz","Whip-Smart","USA","1008443","https://www.discogs.com/release/1008443-Liz-Phair-Exile-In-Guyville",""
"2984","Pink Fairies","Kings Of Oblivion","USA","864526","https://www.discogs.com/release/864526-Pink-Fairies-Neverneverland",""
"2985","Pink Fairies","Neverneverland","USA","2259901","https://www.discogs.com/release/2259901-Pink-Fairies-What-A-Bunch-Of-Sweeties",""
"2994","Pink Floyd","Animals","USA","7977352","https://www.discogs.com/release/7977352-Pink-Floyd-A-Nice-Pair",""
"2995","Pink Floyd","Animals","USA","6502929","https://www.discogs.com/release/6502929-Pink-Floyd-Meddle",""
"2996","Pink Floyd","Animals","USA","8663821","https://www.discogs.com/release/8663821-Pink-Floyd-Obscured-By-Clouds",""
"2997","Pink Floyd","Atom Heart Mother","USA","588086","https://www.discogs.com/release/588086-Pink-Floyd-A-Momentary-Lapse-Of-Reason",""
"3000","Pink Floyd","Electric Factory","USA","2385948","https://www.discogs.com/release/2385948-Pink-Floyd-Caught-In-The-Crossfire",""
"3002","Pink Floyd","La Carrera Panamericana","USA","9086960","https://www.discogs.com/release/9086960-Pink-Floyd-Relics-A-Bizarre-Collection-Of-Antiques-Curios",""
"3003","Pink Floyd","Live At Pompeii","USA","24516668","https://www.discogs.com/release/24516668-Pink-Floyd-Animals-2018-Remix",""
"3004","Pink Floyd","London '66 - '67","USA","7733406","https://www.discogs.com/release/7733406-The-Pink-Floyd-Soundtrack-From-The-Film-More",""
"3005","Pink Floyd","Meddle","USA","9137950","https://www.discogs.com/release/9137950-Pink-Floyd-A-Saucerful-Of-Secrets",""
"3006","Pink Floyd","Obscured By Clouds","USA","4949432","https://www.discogs.com/release/4949432-Pink-Floyd-The-Piper-At-The-Gates-Of-Dawn",""
"3007","Pink Floyd","Original Motion Picture Soundtrack From The Film ""More""","USA","1240544","https://www.discogs.com/release/1240544-Pink-Floyd-The-Final-Cut",""
"3008","Pink Floyd","Original Motion Picture Soundtrack From The Film ""More""","USA","1739699","https://www.discogs.com/release/1739699-Pink-Floyd-Electric-Factory",""
"3015","Pink Floyd","The Piper At The Gates Of Dawn","USA","2111019","https://www.discogs.com/release/2111019-Pink-Floyd-Animals",""
"3016","Pink Floyd","The Piper At The Gates Of Dawn","USA","3814164","https://www.discogs.com/release/3814164-Various-Tonite-Lets-All-Make-Love-In-London",""
"3018","Pink Floyd","The Wall","USA","4915556","https://www.discogs.com/release/4915556-Pink-Floyd-Tour-75",""
"3021","Pink Floyd","Tour '75","USA","9218307","https://www.discogs.com/release/9218307-Pink-Floyd-The-Early-Years-1965-1972",""
"3033","Queen","Greatest Video Hits 2","USA","805858","https://www.discogs.com/release/805858-Queen-Live-At-Wembley-Stadium",""
"3034","Queen","Live At Wembley Stadium","USA","7463142","https://www.discogs.com/release/7463142-Queen-Queen-II",""
"3038","Queen","Rock Montreal","USA","708737","https://www.discogs.com/release/708737-Queen-Greatest-Video-Hits-1",""
"3039","Queen","The Crown Jewels: 25th Anniversary Boxed Set","USA","2167208","https://www.discogs.com/release/2167208-Queen-Greatest-Video-Hits-2",""
"3044","Radiohead","Amnesiac","USA","1450555","https://www.discogs.com/release/1450555-Radiohead-Kid-A",""
"3050","Reed, Lou","American Poet","USA","4884632","https://www.discogs.com/release/4884632-Lou-Reed-Magic-And-Loss",""
"3051","Reed, Lou","American Poet","USA","2968084","https://www.discogs.com/release/2968084-Lou-Reed-Perfect-Day",""
"3052","Reed, Lou","Animal Serenade","USA","778974","https://www.discogs.com/release/778974-Lou-Reed-Modern-Dance",""
"3053","Reed, Lou","Berlin","USA","15642540","https://www.discogs.com/release/15642540-Lou-Reed-The-Velvet-Underground-The-Best-Of-Lou-Reed-The-Velvet-Underground",""
"3054","Reed, Lou","Berlin","USA","1309025","https://www.discogs.com/release/1309025-Lou-Reed-Power-And-Glory",""
"3055","Reed, Lou","Berlin","USA","7271450","https://www.discogs.com/release/7271450-Lou-Reed-Different-Times-Lou-Reed-In-The-70s",""
"3056","Reed, Lou","Between Thought And Expression - The Lou Reed Anthology","USA","2099778","https://www.discogs.com/release/2099778-Lou-Reed-No-Money-Down",""
"3057","Reed, Lou","City Lights (Classic Performances By Lou Reed)","USA","2113043","https://www.discogs.com/release/2113043-Lou-Reed-Between-Thought-And-Expression-The-Lou-Reed-Anthology",""
"3058","Reed, Lou","Coney Island Babty","USA","1680853","https://www.discogs.com/release/1680853-Lou-Reed-Ecstasy",""
"3059","Reed, Lou","Coney Island Baby","USA","1680853","https://www.discogs.com/release/1680853-Lou-Reed-Ecstasy",""
"3060","Reed, Lou","Coney Island Baby","USA","1680853","https://www.discogs.com/release/1680853-Lou-Reed-Ecstasy",""
"3061","Reed, Lou","Coney Island Baby","USA","2232934","https://www.discogs.com/release/2232934-Lou-Reed-Set-The-Twilight-Reeling",""
"3062","Reed, Lou","Coney Island Baby Live In Jersey","USA","2232934","https://www.discogs.com/release/2232934-Lou-Reed-Set-The-Twilight-Reeling",""
"3065","Reed, Lou","Ecstasy","USA","2777332","https://www.discogs.com/release/2777332-Lou-Reed-Wild-Child",""
"3066","Reed, Lou","Ecstasy","USA","546602","https://www.discogs.com/release/546602-Lou-Reed-The-Definitive-Collection",""
"3067","Reed, Lou","Ecstasy","USA","3162585","https://www.discogs.com/release/3162585-Lou-Reed-Sex-With-Your-Parents",""
"3068","Reed, Lou","Ecstasy","USA","4298433","https://www.discogs.com/release/4298433-Lou-Reed-Perfect-Night-Live-In-London",""
"3069","Reed, Lou","Ecstasy","USA","2099668","https://www.discogs.com/release/2099668-Lou-Reed-Whats-Good",""
"3071","Reed, Lou","Growing Up In Public","USA","2380527","https://www.discogs.com/release/2380527-Lou-Reed-Whats-Good",""
"3072","Reed, Lou","Growing Up In Public","USA","549459","https://www.discogs.com/release/549459-Lou-Reed-The-Raven",""
"3073","Reed, Lou","Growing Up In Public","USA","9895446","https://www.discogs.com/release/9895446-Lou-Reed-Transformer",""
"3074","Reed, Lou","Hooky Wooky","USA","430072","https://www.discogs.com/release/430072-Lou-Reed-Rock-N-Roll-Animal",""
"3076","Reed, Lou","Legendary","USA","2099893","https://www.discogs.com/release/2099893-Lou-Reed-Hooky-Wooky",""
"3077","Reed, Lou","Legendary Hearts","USA","2010393","https://www.discogs.com/release/2010393-Lou-Reed-Berlin",""
"3078","Reed, Lou","Live In Italy","USA","546111","https://www.discogs.com/release/546111-Lou-Reed-Rock-N-Roll-Animal",""
"3079","Reed, Lou","Live, In Concert","USA","3676690","https://www.discogs.com/release/3676690-Lou-Reed-Lou-Reed-Sampler",""
"3088","Reed, Lou","Magic And Loss","USA","437305","https://www.discogs.com/release/437305-Lou-Reed-Sally-Cant-Dance",""
"3089","Reed, Lou","Magic And Loss","USA","55761","https://www.discogs.com/release/55761-Lou-Reed-Metal-Machine-Music",""
"3090","Reed, Lou","Magic And Loss - Live In Concert","USA","55761","https://www.discogs.com/release/55761-Lou-Reed-Metal-Machine-Music",""
"3091","Reed, Lou","Magic And Loss - Live In Concert","USA","10075124","https://www.discogs.com/release/10075124-Lou-Reed-Rock-N-Roll-Animal",""
"3092","Reed, Lou","Metal Machine Music","USA","2420174","https://www.discogs.com/release/2420174-Lou-Reed-Rock-And-Roll-Heart",""
"3093","Reed, Lou","Metal Machine Music","USA","400187","https://www.discogs.com/release/400187-Lou-Reed-The-Original-Wrapper-Video-Violence",""
"3094","Reed, Lou","Metal Machine Music","USA","1981577","https://www.discogs.com/release/1981577-Lou-Reed-Street-Hassle",""
"3095","Reed, Lou","Metal Machine Music","USA","10730247","https://www.discogs.com/release/10730247-Lou-Reed-Coney-Island-Baby",""
"3096","Reed, Lou","Metal Machine Music (The Anime B Ring)","USA","981118","https://www.discogs.com/release/981118-Lou-Reed-Mistrial",""
"3097","Reed, Lou","Metal Machine Music (The Anime B Ring)","USA","548824","https://www.discogs.com/release/548824-Lou-Reed-American-Poet",""
"3098","Reed, Lou","Metal Machine Music (The Anime B Ring)","USA","758770","https://www.discogs.com/release/758770-Lou-Reed-September-Song",""
"3099","Reed, Lou","Mistrial","USA","2665124","https://www.discogs.com/release/2665124-Lou-Reed-Sally-Cant-Dance",""
"3100","Reed, Lou","Mistrial","USA","7321729","https://www.discogs.com/release/7321729-Lou-Reed-Sally-Cant-Dance",""
"3101","Reed, Lou","Mistrial","USA","1756204","https://www.discogs.com/release/1756204-Lou-Reed-City-Lights-Classic-Performances-By-Lou-Reed",""
"3102","Reed, Lou","Modern Dance","USA","5149316","https://www.discogs.com/release/5149316-Lou-Reed-New-Sensations",""
"3103","Reed, Lou","New Sensations","USA","1280196","https://www.discogs.com/release/1280196-Lou-Reed-Mistrial",""
"3104","Reed, Lou","New Sensations","USA","4298453","https://www.discogs.com/release/4298453-Lou-Reed-Rock-And-Roll-Diary-1967-1980",""
"3105","Reed, Lou","New Sensations","USA","4296907","https://www.discogs.com/release/4296907-Lou-Reed-Rock-And-Roll-Heart",""
"3106","Reed, Lou","New York","USA","5504031","https://www.discogs.com/release/5504031-Lou-Reed-Coney-Island-Baby-Live-In-Jersey",""
"3107","Reed, Lou","New York","USA","2645431","https://www.discogs.com/release/2645431-Lou-Reed-Lou-Reed-Live",""
"3108","Reed, Lou","No Money Down","USA","2645431","https://www.discogs.com/release/2645431-Lou-Reed-Lou-Reed-Live",""
"3109","Reed, Lou","Paris '72","USA","2669624","https://www.discogs.com/release/2669624-Lou-Reed-Legendary",""
"3110","Reed, Lou","Perfect Day","USA","","",""
"3111","Reed, Lou","Perfect Night Live In London","USA","1228436","https://www.discogs.com/release/1228436-Lou-Reed-New-Sensations",""
"3112","Reed, Lou","Perfect Night Live In London","USA","4569732","https://www.discogs.com/release/4569732-Lou-Reed-Rock-And-Roll-Heart",""
"3114","Reed, Lou","Rock 'N' Roll Animal","USA","2157178","https://www.discogs.com/release/2157178-Lou-Reed-Ecstasy",""
"3117","Reed, Lou","Rock And Roll Diary 1967-1980","USA","1056697","https://www.discogs.com/release/1056697-Lou-Reed-Growing-Up-In-Public",""
"3118","Reed, Lou","Rock And Roll Heart","USA","1056697","https://www.discogs.com/release/1056697-Lou-Reed-Growing-Up-In-Public",""
"3119","Reed, Lou","Rock And Roll Heart","USA","1056697","https://www.discogs.com/release/1056697-Lou-Reed-Growing-Up-In-Public",""
"3120","Reed, Lou","Rock And Roll Heart","USA","5373901","https://www.discogs.com/release/5373901-Lou-Reed-Metal-Machine-Music",""
"3121","Reed, Lou","Rock And Roll Heart","USA","6436774","https://www.discogs.com/release/6436774-Lou-Reed-Sally-Cant-Dance",""
"3122","Reed, Lou","Rock And Roll Heart","USA","6436774","https://www.discogs.com/release/6436774-Lou-Reed-Sally-Cant-Dance",""
"3129","Reed, Lou","September Song","USA","2856884","https://www.discogs.com/release/2856884-Lou-Reed-The-Raven",""
"3130","Reed, Lou","Set The Twilight Reeling","USA","2624222","https://www.discogs.com/release/2624222-Lou-Reed-Lou-Reed",""
"3131","Reed, Lou","Set The Twilight Reeling","USA","980101","https://www.discogs.com/release/980101-Lou-Reed-Live-In-Italy",""
"3133","Reed, Lou","Sex With Your Parents","USA","777623","https://www.discogs.com/release/777623-Lou-Reed-Coney-Island-Baby",""
"3134","Reed, Lou","Steet Hassle","USA","777623","https://www.discogs.com/release/777623-Lou-Reed-Coney-Island-Baby",""
"3136","Reed, Lou","Street Hassle","USA","727362","https://www.discogs.com/release/727362-Lou-Reed-The-Blue-Mask",""
"3137","Reed, Lou","Take No Prisoners","USA","748918","https://www.discogs.com/release/748918-Lou-Reed-Metal-Machine-Music-The-Amine-β-Ring",""
"3141","Reed, Lou","The Definitive Collection","USA","11519519","https://www.discogs.com/release/11519519-Lou-Reed-Lou-Reed",""
"3142","Reed, Lou","The Original Wrapper","USA","526625","https://www.discogs.com/release/526625-Lou-Reed-American-Poet-Special-Edition",""
"3143","Reed, Lou","The Original Wrapper","USA","20508940","https://www.discogs.com/release/20508940-Lou-Reed-New-York",""
"3144","Reed, Lou","The Original Wrapper","USA","16279145","https://www.discogs.com/release/16279145-Lou-Reed-Magic-And-Loss",""
"3145","Reed, Lou","The Raven","USA","6566128","https://www.discogs.com/release/6566128-Lou-Reed-Transformer",""
"3146","Reed, Lou","The Raven","USA","1415493","https://www.discogs.com/release/1415493-Lou-Reed-New-York",""
"3147","Reed, Lou","The Raven","USA","8025577","https://www.discogs.com/release/8025577-Lou-Reed-Berlin",""
"3148","Reed, Lou","The Wild Side","USA","11896566","https://www.discogs.com/release/11896566-Lou-Reed-Animal-Serenade",""
"3149","Reed, Lou","Transformer","USA","12304846","https://www.discogs.com/release/12304846-Lou-Reed-Lou-Reed",""
"3150","Reed, Lou","Transformer","USA","14462207","https://www.discogs.com/release/14462207-Lou-Reed-The-Raven",""
"3151","Reed, Lou","Transformer","USA","844527","https://www.discogs.com/release/844527-Lou-Reed-Lou-Reed",""
"3154","Reed, Lou","Wild Child","USA","310645","https://www.discogs.com/release/310645-Lou-Reed-Metal-Machine-Music-The-Amine-β-Ring",""
"3155","Reed, Lou","Wild Child","USA","310645","https://www.discogs.com/release/310645-Lou-Reed-Metal-Machine-Music-The-Amine-β-Ring",""
"3156","Reed, Lou","Wild Child","USA","2868749","https://www.discogs.com/release/2868749-Lou-Reed-Stiff-On-His-Legend",""
"3164","Ronson, Mick","Just Like This","USA","5524289","https://www.discogs.com/release/5524289-Mick-Ronson-Slaughter-On-10th-Avenue",""
"3170","Roxy Music","Angel Eyes","USA","1194232","https://www.discogs.com/release/1194232-Roxy-Music-Dance-Away",""
"3171","Roxy Music","Dance Away","USA","731367","https://www.discogs.com/release/731367-Roxy-Music-Over-You",""
"3172","Roxy Music","Dance Away","USA","2268812","https://www.discogs.com/release/2268812-Roxy-Music-Oh-Yeah",""
"3174","Roxy Music","Do The Strand","USA","3213228","https://www.discogs.com/release/3213228-Roxy-Music-Over-You",""
"3175","Roxy Music","Flesh + Blood","USA","4925863","https://www.discogs.com/release/4925863-Roxy-Music-Take-A-Chance-With-Me",""
"3176","Roxy Music","In The Midnight Hour","USA","479292","https://www.discogs.com/release/479292-Roxy-Music-Street-Life",""
"3177","Roxy Music","In The Midnight Hour","USA","14804133","https://www.discogs.com/release/14804133-Roxy-Music-Dance-Away",""
"3179","Roxy Music","Manifesto","USA","1682720","https://www.discogs.com/release/1682720-Roxy-Music-The-High-Road",""
"3180","Roxy Music","Manifesto","USA","1682720","https://www.discogs.com/release/1682720-Roxy-Music-The-High-Road",""
"3181","Roxy Music","More Than This","USA","1475599","https://www.discogs.com/release/1475599-Roxy-Music-Take-A-Chance-With-Me",""
"3183","Roxy Music","Oh Yeah","USA","22498619","https://www.discogs.com/release/22498619-Roxy-Music-Take-A-Chance-With-Me",""
"3184","Roxy Music","Over You","USA","3532802","https://www.discogs.com/release/3532802-Roxy-Music-More-Than-This-Always-Unknowing",""
"3185","Roxy Music","Over You","USA","2943413","https://www.discogs.com/release/2943413-Roxy-Music-In-The-Midnight-Hour-Rain-Rain-Rain",""
"3186","Roxy Music","Over You","USA","861805","https://www.discogs.com/release/861805-Roxy-Music-Take-A-Chance-With-Me-The-Main-Thing-Dance-Mix",""
"3189","Roxy Music","Siren","USA","9793793","https://www.discogs.com/release/9793793-Roxy-Music-Flesh-Blood",""
"3190","Roxy Music","Street Life","USA","4580215","https://www.discogs.com/release/4580215-Roxy-Music-Do-The-Strand",""
"3195","Roxy Music","The High Road","USA","556671","https://www.discogs.com/release/556671-Roxy-Music-Angel-Eyes",""
"3196","Roxy Music","The High Road","USA","6057044","https://www.discogs.com/release/6057044-Roxy-Music-Roxy-Music",""
"3200","Sade","Lovers Rock","USA","1342897","https://www.discogs.com/release/1342897-Sade-Love-Deluxe",""
"3216","Shickert, Gunter","Samtvogel","USA","888568","https://www.discogs.com/release/888568-Günter-Schickert-Samtvogel",""
"3226","Smashing Pumpkins","1979","USA","373062","https://www.discogs.com/release/373062-Smashing-Pumpkins-Today",""
"3228","Smashing Pumpkins","Disarm","USA","14107152","https://www.discogs.com/release/14107152-The-Smashing-Pumpkins-Stand-Inside-Your-Love",""
"3231","Smashing Pumpkins","Greatest Hits","USA","373073","https://www.discogs.com/release/373073-Smashing-Pumpkins-I-Am-One",""
"3233","Smashing Pumpkins","If All Goes Wrong","USA","373076","https://www.discogs.com/release/373076-Smashing-Pumpkins-Peel-Sessions",""
"3234","Smashing Pumpkins","Lull","USA","2672082","https://www.discogs.com/release/2672082-Smashing-Pumpkins-Disarm",""
"3239","Smashing Pumpkins","Peel Sessions","USA","1070017","https://www.discogs.com/release/1070017-The-Smashing-Pumpkins-Tarantula",""
"3240","Smashing Pumpkins","Peel Sessions","USA","1716738","https://www.discogs.com/release/1716738-Smashing-Pumpkins-Vieuphoria",""
"3241","Smashing Pumpkins","Pisces Iscariot","USA","1305970","https://www.discogs.com/release/1305970-Smashing-Pumpkins-Zeitgeist",""
"3242","Smashing Pumpkins","Siamese Dream","USA","1013525","https://www.discogs.com/release/1013525-Smashing-Pumpkins-Zeitgeist",""
"3243","Smashing Pumpkins","Siamese Dream","USA","1009717","https://www.discogs.com/release/1009717-Smashing-Pumpkins-Zeitgeist",""
"3244","Smashing Pumpkins","Stand Inside Your Love","USA","486281","https://www.discogs.com/release/486281-The-Smashing-Pumpkins-The-Aeroplane-Flies-High-Sampler",""
"3245","Smashing Pumpkins","Tarantula","USA","574503","https://www.discogs.com/release/574503-The-Smashing-Pumpkins-Greatest-Hits",""
"3247","Smashing Pumpkins","Today","USA","5716852","https://www.discogs.com/release/5716852-Smashing-Pumpkins-If-All-Goes-Wrong",""
"3248","Smashing Pumpkins","Today","USA","1013588","https://www.discogs.com/release/1013588-Smashing-Pumpkins-Zeitgeist",""
"3249","Smashing Pumpkins","Tristessa","USA","106442","https://www.discogs.com/release/106442-The-Smashing-Pumpkins-1979-Mixes",""
"3250","Smashing Pumpkins","Untitled","USA","640267","https://www.discogs.com/release/640267-Smashing-Pumpkins-Peel-Sessions",""
"3251","Smashing Pumpkins","Vieuphoria","USA","1596473","https://www.discogs.com/release/1596473-Smashing-Pumpkins-Tristessa",""
"3252","Smashing Pumpkins","Zeitgeist","USA","1287055","https://www.discogs.com/release/1287055-Smashing-Pumpkins-Pisces-Iscariot",""
"3253","Smashing Pumpkins","Zeitgeist","USA","1621978","https://www.discogs.com/release/1621978-Smashing-Pumpkins-Siamese-Dream",""
"3254","Smashing Pumpkins","Zeitgeist","USA","2361406","https://www.discogs.com/release/2361406-Smashing-Pumpkins-Siamese-Dream",""
"3255","Smashing Pumpkins","Zeitgeist","USA","788491","https://www.discogs.com/release/788491-The-Smashing-Pumpkins-Mellon-Collie-And-The-Infinite-Sadness",""
"3256","Soft Machine","Fifth","USA","5813228","https://www.discogs.com/release/5813228-Soft-Machine-5",""
"3258","Soft Machine","Six","USA","6928036","https://www.discogs.com/release/6928036-The-Soft-Machine-Wonderland",""
"3261","Soft Machine","Wonderland","USA","424310","https://www.discogs.com/release/424310-The-Soft-Machine-The-Soft-Machine",""
"3264","Spooky Tooth","Ceremony: An Electronic Mass","USA","2387065","https://www.discogs.com/release/2387065-Spooky-Tooth-You-Broke-My-Heart-So-I-Busted-Your-Jaw",""
"3267","Spooky Tooth","The Last Puff","USA","2093846","https://www.discogs.com/release/2093846-Spooky-Tooth-Witness",""
"3268","Spooky Tooth","The Mirror","USA","3231062","https://www.discogs.com/release/3231062-Spooky-Tooth-Spooky-Two",""
"3269","Spooky Tooth","Witness","USA","12305995","https://www.discogs.com/release/12305995-Spooky-Tooth-The-Mirror",""
"3270","Spooky Tooth","You Broke My Heart So I Busted Your Jaw","USA","1648927","https://www.discogs.com/release/1648927-Spooky-Tooth-Pierre-Henry-Ceremony-An-Electronic-Mass",""
"3271","Sprit","Feedback","USA","2158222","https://www.discogs.com/release/2158222-Spirit-Feedback",""
"3272","Stone Temple Pilots","Purple","USA","1607378","https://www.discogs.com/release/1607378-Stone-Temple-Pilots-Vasoline",""
